Latitude [deg],Longitude [deg],Start Time [UTC],Stop Time [UTC],Rise Time [s],Set Time [s]
30.000000000000004,132.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
30.000000000000004,156.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-180.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-147.27272727272728,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-114.54545454545456,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-81.81818181818184,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-49.090909090909115,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,-16.363636363636388,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,16.36363636363634,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,49.090909090909065,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,81.81818181818178,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,114.5454545454545,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,147.27272727272722,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
50.0,179.99999999999994,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,-180.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,-120.00000000000001,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,-60.00000000000001,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,0.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,60.00000000000001,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
70.0,120.00000000000001,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
90.0,-180.0,2020-01-01T00:00:00.000,2020-01-08T00:00:00.000
